"Year","Month","Day","Temp.SanDiego","Temp.RapidCity"
2002,11,13,65.2,46.2
2002,11,14,61.3,41.8
2002,11,15,65.4,41
2002,11,16,66.7,37.6
2002,11,17,63.4,44.7
2002,11,18,62.9,41.7
2002,11,19,66.2,44.1
2002,11,20,68.5,52.7
2002,11,21,72.4,50.4
2002,11,22,65.2,45.9
2002,11,23,58.9,38
2002,11,24,58.2,24
2002,11,25,59.1,14.5
2002,11,26,62.4,18.7
2002,11,27,64.2,26.8
2002,11,28,63.6,38.8
2002,11,29,63,46.1
2002,11,30,59.5,32.1
2002,12,1,57.6,37.6
2002,12,2,57.9,37.4
2002,12,3,58.3,25.8
2002,12,4,57.5,14.1
2002,12,5,59.1,13.6
2002,12,6,58.6,30.7
2002,12,7,59.9,31.6
2002,12,8,58.5,27.8
2002,12,9,58.7,31.6
2002,12,10,58.7,36.2
2002,12,11,57.9,39.5
2002,12,12,58.3,35.5
2002,12,13,58.4,33.2
2002,12,14,58.2,40.2
2002,12,15,60.1,43.9
2002,12,16,59.2,43.8
2002,12,17,59.7,38.5
2002,12,18,56.8,34.3
2002,12,19,52.6,35.1
2002,12,20,54.7,32.6
2002,12,21,53.8,22.3
2002,12,22,53.5,16.7
2002,12,23,52.4,17.8
2002,12,24,52.5,16.6
2002,12,25,52.4,22.5
2002,12,26,52.6,21.5
2002,12,27,55,32.4
2002,12,28,56.3,46.6
2002,12,29,56.2,41.2
2002,12,30,55.3,39.5
2002,12,31,55.2,26.1
2003,1,1,55.2,31.1
2003,1,2,57.9,27
2003,1,3,61.7,39.4
2003,1,4,62.3,45.9
2003,1,5,61.2,34.6
2003,1,6,62.6,37.9
2003,1,7,71.7,40.5
2003,1,8,62,46.5
2003,1,9,58.8,31
2003,1,10,57.4,15.3
2003,1,11,56.9,12.2
2003,1,12,58,26.7
2003,1,13,55.3,25.8
2003,1,14,54.3,14.5
2003,1,15,55.5,13.6
2003,1,16,62.2,13.7
2003,1,17,63.6,12.6
2003,1,18,59.8,23.5
2003,1,19,59.2,34.5
2003,1,20,60.6,27.1
2003,1,21,59.3,11.1
2003,1,22,57.9,3.2
2003,1,23,59.9,-1
2003,1,24,59.1,27.4
2003,1,25,63.2,21.5
2003,1,26,67.3,5.1
2003,1,27,68.4,35.8
2003,1,28,60.2,38.9
2003,1,29,60.1,30.1
2003,1,30,60.6,35.3
2003,1,31,66.5,37.9
2003,2,1,64.7,44.9
2003,2,2,60.7,36.7
2003,2,3,59.3,23.4
2003,2,4,59.3,22.3
2003,2,5,58.1,18.8
2003,2,6,56,10.8
2003,2,7,55.4,5.4
2003,2,8,57.4,27
2003,2,9,56.7,15.1
2003,2,10,58.9,18.8
2003,2,11,60.6,24.9
2003,2,12,63.4,21.7
2003,2,13,60.5,27.1
2003,2,14,61,27
2003,2,15,60,16.5
2003,2,16,60.1,28.3
2003,2,17,59.8,41.1
2003,2,18,60,36.6
2003,2,19,57.7,34.8
2003,2,20,58.7,36.3
2003,2,21,59.7,32.8
2003,2,22,58.5,11.4
2003,2,23,58.4,1
2003,2,24,60.1,-5
2003,2,25,57.9,2
2003,2,26,56.8,18.4
2003,2,27,56.6,23.3
2003,2,28,56.9,26.3
2003,3,2,57.7,18.4
2003,3,3,56.5,30.5
2003,3,4,55.9,9.8
2003,3,5,55,14.3
2003,3,6,56.8,23.5
2003,3,7,56.6,19.2
2003,3,8,58.3,6
2003,3,9,59.2,6
2003,3,10,59.6,18.8
2003,3,11,57.9,38.7
2003,3,12,60.3,30.8
2003,3,13,61,49.1
2003,3,14,61.8,56.3
2003,3,15,60.5,58.3
2003,3,16,59,50.1
2003,3,17,58.7,48.4
2003,3,18,58.4,35.4
2003,3,19,57.7,34.3
2003,3,20,58.4,39.1
2003,3,21,59.1,39.2
2003,3,22,61.5,46.9
2003,3,23,60.1,48.4
2003,3,24,58.5,42.2
2003,3,25,59.8,40.4
2003,3,26,62.4,44.9
2003,3,27,63,35.7
2003,3,28,65.6,30.3
2003,3,29,68.3,26.6
2003,3,30,68.2,39.9
2003,3,31,69,59.3
2003,4,1,61.9,58.2
2003,4,2,60.4,42.8
2003,4,3,57.9,37.4
2003,4,4,56,34.5
2003,4,5,57.4,33
2003,4,6,56.5,34.9
2003,4,7,59.8,31.8
2003,4,8,64.6,40.4
2003,4,9,66.5,51.2
2003,4,10,61.8,57.6
2003,4,11,60.1,54
2003,4,12,62.8,61.9
2003,4,13,62.4,65.3
2003,4,14,61.8,63.2
2003,4,15,55.8,55.3
2003,4,16,57.2,46.7
2003,4,17,56.2,48.4
2003,4,18,57.8,45.3
2003,4,19,58.4,41.2
2003,4,20,61.3,49.1
2003,4,21,60.8,51.3
2003,4,22,57.8,53.1
2003,4,23,57.5,53.2
2003,4,24,58.9,47.9
2003,4,25,59.8,45
2003,4,26,60.1,55.3
2003,4,27,59.4,52.6
2003,4,28,59.1,48.1
2003,4,29,59.9,44.8
2003,4,30,58.3,43.3
2003,5,1,59.5,44.7
2003,5,2,58.7,48.5
2003,5,3,59.7,54.9
2003,5,4,61,50.7
2003,5,5,60.5,52.1
2003,5,6,60.1,44.1
2003,5,7,58.6,48.1
2003,5,8,58.3,51.3
2003,5,9,58.3,45.7
2003,5,10,60.3,44.3
2003,5,11,61,45.4
2003,5,12,62.7,49.5
2003,5,13,63.4,56.6
2003,5,14,61.1,54.2
2003,5,15,60.2,56
2003,5,16,61.4,62.7
2003,5,17,60.8,54.8
2003,5,18,61.9,55.9
2003,5,19,61.6,46.6
2003,5,20,64.2,43.2
2003,5,21,66.7,53.5
2003,5,22,65.7,59.4
2003,5,23,61.6,60.3
2003,5,24,61.4,64
2003,5,25,62.4,61.5
2003,5,26,63.5,66.1
2003,5,27,63.6,68.7
2003,5,28,65.6,70.9
2003,5,29,63.3,72
2003,5,30,63.3,70.6
2003,5,31,62.7,57.8
2003,6,1,62.4,54.9
2003,6,2,61.6,59.3
2003,6,3,61.6,57
2003,6,4,63.4,55.6
2003,6,5,63.8,54.9
2003,6,6,63.2,54.1
2003,6,7,62.4,49.2
2003,6,8,62.4,55.1
2003,6,9,62.4,61.1
2003,6,10,63.4,60.6
2003,6,11,64.1,60.4
2003,6,12,64.2,64.2
2003,6,13,64.2,63.5
2003,6,14,66.2,67.1
2003,6,15,63.9,70.1
2003,6,16,61.5,73.7
2003,6,17,62.2,69.1
2003,6,18,62.4,68.8
2003,6,19,62.1,69.5
2003,6,20,61.6,72.6
2003,6,21,62.4,70.8
2003,6,22,62.8,66.4
2003,6,23,62.8,65.2
2003,6,24,63.2,53.8
2003,6,25,65.1,52.7
2003,6,26,65.3,58.9
2003,6,27,65.5,67.4
2003,6,28,65.3,59.9
2003,6,29,66.4,63.8
2003,6,30,67.2,71.9
2003,7,1,66,81.6
2003,7,2,67.1,82.6
2003,7,3,70.7,79
2003,7,4,72.7,75.4
2003,7,5,68.6,69.7
2003,7,6,65.8,70
2003,7,7,64.8,69.4
2003,7,8,64.9,73.8
2003,7,9,64.7,75.5
2003,7,10,67.7,73.7
2003,7,11,67.1,72.7
2003,7,12,68.5,74.4
2003,7,13,69.7,81.3
2003,7,14,68.2,81.4
2003,7,15,68.5,77.5
2003,7,16,69.4,83.6
2003,7,17,71.3,84.3
2003,7,18,68.6,77.7
2003,7,19,71,81
2003,7,20,72.3,85.4
2003,7,21,71.8,77.2
2003,7,22,70.2,72.5
2003,7,23,68,74.7
2003,7,24,68.2,87.1
2003,7,25,68.8,88.3
2003,7,26,70,84
2003,7,27,71,73.3
2003,7,28,70.5,73
2003,7,29,71,79
2003,7,30,71.4,75.5
2003,7,31,70.7,77.1
2003,8,1,71.3,72.5
2003,8,2,71.6,72.4
2003,8,3,70.6,75.8
2003,8,4,70.8,79.5
2003,8,5,70.9,77.8
2003,8,6,70,72.5
2003,8,7,70.2,77.2
2003,8,8,71.9,79.5
2003,8,9,73.7,77.4
2003,8,10,76.4,77.5
2003,8,11,75.8,75.9
2003,8,12,74,79.2
2003,8,13,73.6,82
2003,8,14,74.2,83.9
2003,8,15,75.9,83.7
2003,8,16,73.1,81.8
2003,8,17,74.5,80.3
2003,8,18,72.2,74.5
2003,8,19,68.2,73.7
2003,8,20,69,77
2003,8,21,71.7,73
2003,8,22,70.4,78.3
2003,8,23,70.2,88.9
2003,8,24,71.4,80.8
2003,8,25,71.4,79.8
2003,8,26,71.4,79
2003,8,27,71.1,82.7
2003,8,28,72.2,77
2003,8,29,71.2,63.4
2003,8,30,69.5,55.8
2003,8,31,69.3,60.1
2003,9,1,68.8,67
2003,9,2,70.1,70.6
2003,9,3,70.8,64.6
2003,9,4,72.7,69.4
2003,9,5,74.9,79
2003,9,6,75.8,76.5
2003,9,7,74.5,76.8
2003,9,8,72,71.9
2003,9,9,68,68.2
2003,9,10,68.7,61.2
2003,9,11,70.2,58
2003,9,12,69.9,59.7
2003,9,13,68.6,51.7
2003,9,14,69.6,53.5
2003,9,15,69.1,62.1
2003,9,16,68.1,64.1
2003,9,17,66.5,57.4
2003,9,18,67.6,44.9
2003,9,19,68.4,50.8
2003,9,20,68,58.8
2003,9,21,68.9,54.2
2003,9,22,68.3,50.5
2003,9,23,66.5,60.8
2003,9,24,66.7,56.8
2003,9,25,67.3,54.5
2003,9,26,65.9,58.8
2003,9,27,65.2,53.2
2003,9,28,64.8,49
2003,9,29,67,47.8
2003,9,30,66.6,46.2
2003,10,1,67.8,47.3
2003,10,2,64.3,52.3
2003,10,3,64.5,57.4
2003,10,4,64.5,57.2
2003,10,5,65.7,61
2003,10,6,65,63
2003,10,7,66.2,63.5
2003,10,8,65.9,64.8
2003,10,9,65.8,64.2
2003,10,10,65.2,62.5
2003,10,11,66.7,49.3
2003,10,12,67.7,51.3
2003,10,13,66.9,53.4
2003,10,14,64.9,44.6
2003,10,15,66.9,43.2
2003,10,16,65.9,43.1
2003,10,17,66.5,52.6
2003,10,18,68.3,65.9
2003,10,19,67.5,62.1
2003,10,20,71,65.9
2003,10,21,73.2,66
2003,10,22,69.5,67.2
2003,10,23,68.1,55.9
2003,10,24,67.1,52.7
2003,10,25,65.9,37.5
2003,10,26,70.4,42
2003,10,27,70.2,51.6
2003,10,28,67.6,46.3
2003,10,29,64.3,39.8
2003,10,30,65.3,33
2003,10,31,62.2,23.3
2003,11,1,60.1,25.5
2003,11,2,61,25.7
2003,11,3,61,25.6
2003,11,4,59.8,20.4
2003,11,5,57.6,14.4
2003,11,6,60.1,13.7
2003,11,7,61.6,17.7
2003,11,8,62.2,17.9
2003,11,9,61.9,20.7
2003,11,10,64.5,37.7
2003,11,11,63.7,39.6
2003,11,12,62.9,36.3
2003,11,13,62.2,31.8
2003,11,14,60.7,41
2003,11,15,60.5,40.9
2003,11,16,60,38.9
2003,11,17,59.1,45.2
2003,11,18,62,38.6
2003,11,19,63.9,52.9
2003,11,20,62.5,50
2003,11,21,60.8,25.9
2003,11,22,60.2,15.9
2003,11,23,56.9,7.1
2003,11,24,56.4,13.8
2003,11,25,59.2,26.9
2003,11,26,58,22
2003,11,27,59.2,24.2
2003,11,28,61.6,21.1
2003,11,29,61.4,36.1
2003,11,30,57.9,38
2003,12,1,59.1,32.2
2003,12,2,57,30.9
2003,12,3,57.7,33
2003,12,4,57.2,32.9
2003,12,5,58.1,23.6
2003,12,6,58.3,35.5
2003,12,7,58.3,43.9
2003,12,8,60.2,32.2
2003,12,9,58.9,29.4
2003,12,10,59.2,21.9
2003,12,11,58.8,15.5
2003,12,12,55.3,10.8
2003,12,13,54.9,23.7
2003,12,14,55,31.5
2003,12,15,56.4,35.3
2003,12,16,56.5,28.7
2003,12,17,56.7,37
2003,12,18,57.9,34.4
2003,12,19,57.8,30.9
2003,12,20,58.6,40.8
2003,12,21,59.3,42.5
2003,12,22,58.8,35.5
2003,12,23,59.7,32.5
2003,12,24,56.9,31.6
2003,12,25,59.5,38.7
2003,12,26,55.8,33.8
2003,12,27,52.9,34.2
2003,12,28,50.1,27.5
2003,12,29,50.7,21.8
2003,12,30,54,20.4
2003,12,31,52.8,23.5
2004,1,1,52.7,38.3
2004,1,2,54.1,35.3
2004,1,3,56.7,8.4
2004,1,4,52.7,2.4
2004,1,5,52.4,-5.6
2004,1,6,53.8,-4.2
2004,1,7,58.1,11.6
2004,1,8,55.2,23.1
2004,1,9,56.6,30.9
2004,1,10,56.9,30.4
2004,1,11,55.7,38.4
2004,1,12,56.7,36.1
2004,1,13,58.5,33.6
2004,1,14,61,40
2004,1,15,59.4,40
2004,1,16,57.4,39.1
2004,1,17,57.9,32.5
2004,1,18,56.8,26.1
2004,1,19,57.2,21.5
2004,1,20,58.2,34.2
2004,1,21,58.1,30.8
2004,1,22,59.7,30.6
2004,1,23,58.4,40.7
2004,1,24,56.4,34.6
2004,1,25,56.7,19.3
2004,1,26,54.4,1.6
2004,1,27,55,3.3
2004,1,28,56.6,-3.7
2004,1,29,56,1
2004,1,30,56.5,7.1
2004,1,31,57.8,19.7
2004,2,1,54.7,19.5
2004,2,2,55.1,18.1
2004,2,3,56,12.4
2004,2,4,56.6,10.2
2004,2,5,55.1,16.9
2004,2,6,56.9,10.2
2004,2,7,56.6,12.7
2004,2,8,57.3,28.2
2004,2,9,57,25.4
2004,2,10,57,23.2
2004,2,11,55.6,20.4
2004,2,12,56.8,9.7
2004,2,13,56.5,29.1
2004,2,14,54.9,24.1
2004,2,15,54.5,26.1
2004,2,16,57.2,35
2004,2,17,59.7,35
2004,2,18,57.4,42
2004,2,19,57,44.4
2004,2,20,57.6,37.8
2004,2,21,55.8,33.8
2004,2,22,57,35.5
2004,2,23,55.5,30.7
2004,2,24,56.6,34.9
2004,2,25,56.9,42.7
2004,2,26,59.3,42.4
2004,2,27,56.7,47.5
2004,2,28,56.1,39.2
2004,2,29,55.4,29.6
2004,3,1,56.1,24.5
2004,3,2,56.1,20.4
2004,3,3,57,21.7
2004,3,4,60.1,24.5
2004,3,5,59.9,26.5
2004,3,6,59.9,31.9
2004,3,7,62.4,33.3
2004,3,8,71.9,44.2
2004,3,9,70,42.4
2004,3,10,62.9,43.3
2004,3,11,60.4,34.3
2004,3,12,59.7,40.1
2004,3,13,60.7,46.4
2004,3,14,60,32.2
2004,3,15,59.1,34.1
2004,3,16,59.1,43
2004,3,17,60.6,44.7
2004,3,18,60.4,44.5
2004,3,19,60.6,59.3
2004,3,20,60.2,45.9
2004,3,21,61.1,32.4
2004,3,22,60.3,35.6
2004,3,23,60.6,45.6
2004,3,24,62.5,55.3
2004,3,25,61.7,58.1
2004,3,26,62.9,54.5
2004,3,27,61.4,51
2004,3,28,66.6,45.4
2004,3,29,75.5,44.5
2004,3,30,67.8,42.2
2004,3,31,62.4,50.6
2004,4,1,62.2,54.8
2004,4,2,59.6,49.8
2004,4,3,62.1,41.3
2004,4,4,64.1,49.3
2004,4,5,64,58.7
2004,4,6,62.5,55.1
2004,4,7,62.7,55.3
2004,4,8,62.7,51.7
2004,4,9,63.4,44.5
2004,4,10,64.3,37.1
2004,4,11,64.8,32.7
2004,4,12,64.3,32.3
2004,4,13,62,46.6
2004,4,14,63.1,59.2
2004,4,15,62.6,59.9
2004,4,16,62.6,59.6
2004,4,17,60.6,53.2
2004,4,18,60.1,54.3
2004,4,19,61.6,47.8
2004,4,20,62.4,54.2
2004,4,21,63.9,49.9
2004,4,22,63.1,42.4
2004,4,23,65.6,44.2
2004,4,24,70,48.9
2004,4,25,67.6,48.4
2004,4,26,71.8,49.9
2004,4,27,70.5,61.1
2004,4,28,63,63
2004,4,29,63.3,36.5
2004,4,30,63,42.2
2004,5,1,66.6,45.4
2004,5,2,75.2,44.6
2004,5,3,81.3,60.4
2004,5,4,72.9,61.5
2004,5,5,66.4,71.2
2004,5,6,70.1,60.6
2004,5,7,70.2,59.8
2004,5,8,68.8,69.6
2004,5,9,69.2,64.7
2004,5,10,66.2,57.4
2004,5,11,64.8,68.3
2004,5,12,64.7,41.9
2004,5,13,67.7,36.4
2004,5,14,69.3,44.4
2004,5,15,68.8,53.9
2004,5,16,64.7,49
2004,5,17,65.1,44.4
2004,5,18,66.3,52.8
2004,5,19,65.9,62.5
2004,5,20,65.7,56.6
2004,5,21,64.8,58.2
2004,5,22,65,55.8
2004,5,23,65,54.8
2004,5,24,65,54.4
2004,5,25,63.6,48.2
2004,5,26,64.9,54.3
2004,5,27,66.2,61.2
2004,5,28,65.2,64.1
2004,5,29,66,64.2
2004,5,30,68.2,54.2
2004,5,31,71.4,55
2004,6,1,68.7,58.2
2004,6,2,67.3,56.1
2004,6,3,67.2,62
2004,6,4,68.7,71.7
2004,6,5,68.4,71.4
2004,6,6,65.6,72.6
2004,6,7,66.4,72.3
2004,6,8,65.7,61.7
2004,6,9,65.8,53.5
2004,6,10,66.9,60.3
2004,6,11,66.5,59.8
2004,6,12,66,62.9
2004,6,13,66.8,65.1
2004,6,14,65.6,64
2004,6,15,66.1,64.6
2004,6,16,66.6,56.7
2004,6,17,67.6,54.4
2004,6,18,66.1,50.9
2004,6,19,66.9,49.3
2004,6,20,68.4,57
2004,6,21,65.7,60.8
2004,6,22,65.6,60.7
2004,6,23,67.9,66.4
2004,6,24,69.9,59.2
2004,6,25,69.1,61.2
2004,6,26,67.3,63.4
2004,6,27,66,62.5
2004,6,28,66.6,63.1
2004,6,29,66.7,70.2
2004,6,30,67.6,74.5
2004,7,1,68.6,73.4
2004,7,2,71,78.1
2004,7,3,69.3,71.3
2004,7,4,68.6,67.5
2004,7,5,70.8,61.2
2004,7,6,68.8,58.5
2004,7,7,68.7,67.8
2004,7,8,69,70.1
2004,7,9,70,68.6
2004,7,10,70.3,75.6
2004,7,11,69.7,73.6
2004,7,12,71.3,74.9
2004,7,13,71.6,74.4
2004,7,14,73.7,78
2004,7,15,76.9,82.1
2004,7,16,77.3,76
2004,7,17,75.7,76.5
2004,7,18,75.9,83.8
2004,7,19,75.9,83.4
2004,7,20,73.8,79.5
2004,7,21,72.8,78
2004,7,22,69.2,70.8
2004,7,23,69.4,60.7
2004,7,24,69.4,61
2004,7,25,69.8,64.6
2004,7,26,70.3,73.6
2004,7,27,70.6,79.3
2004,7,28,69.3,68.5
2004,7,29,68.7,67
2004,7,30,69.3,65.5
2004,7,31,68.8,77.3
2004,8,1,68.1,79.8
2004,8,2,68.5,80.3
2004,8,3,69,74.2
2004,8,4,69.1,64.8
2004,8,5,67.8,68.8
2004,8,6,68.4,76
2004,8,7,70.3,76.3
2004,8,8,71.2,71.5
2004,8,9,70.3,65.6
2004,8,10,71.5,62.3
2004,8,11,71.8,57
2004,8,12,70.2,62.4
2004,8,13,71.6,58.9
2004,8,14,70.8,64.2
2004,8,15,69.9,70.2
2004,8,16,67.7,70.4
2004,8,17,68.7,70.5
2004,8,18,70,69.8
2004,8,19,70.4,58
2004,8,20,70.1,63.1
2004,8,21,70.2,71.6
2004,8,22,70.8,76.7
2004,8,23,70.1,70.6
2004,8,24,70.2,71.4
2004,8,25,70.1,72.2
2004,8,26,69.8,67.3
2004,8,27,69.3,60
2004,8,28,68.6,58.2
2004,8,29,71.1,69.6
2004,8,30,70.7,69.6
2004,8,31,70.5,76.7
2004,9,1,70.7,77.1
2004,9,2,71.8,77.1
2004,9,3,70,68.7
2004,9,4,68.9,59.1
2004,9,5,77.6,58
2004,9,6,76.7,60.1
2004,9,7,75.5,57
2004,9,8,74.7,60.2
2004,9,9,75,71.6
2004,9,10,76.3,69.3
2004,9,11,77,66.6
2004,9,12,75.3,73.9
2004,9,13,70.9,68.4
2004,9,14,71,56.1
2004,9,15,71.4,55.8
2004,9,16,72.7,55.6
2004,9,17,73.5,63.7
2004,9,18,72.3,73.8
2004,9,19,69.4,73.3
2004,9,20,68.7,60.6
2004,9,21,70.3,48.2
2004,9,22,75.4,47.9
2004,9,23,76,50.6
2004,9,24,72.9,56.8
2004,9,25,70.4,59.9
2004,9,26,69.4,64.3
2004,9,27,68.8,60.4
2004,9,28,66.8,55.2
2004,9,29,67.8,62.3
2004,9,30,67,59.8
2004,10,1,67.7,46.9
2004,10,2,66.8,44.7
2004,10,3,66.9,57.8
2004,10,4,66.7,50.1
2004,10,5,65.9,58.4
2004,10,6,65.9,58
2004,10,7,65.4,60.6
2004,10,8,66.5,59.1
2004,10,9,66.5,59.5
2004,10,10,65.9,61.1
2004,10,11,65.7,55
2004,10,12,67.3,54.9
2004,10,13,69.1,47.9
2004,10,14,67.3,46
2004,10,15,66.3,48.2
2004,10,16,65.9,36.5
2004,10,17,67.7,40.1
2004,10,18,67.7,44.2
2004,10,19,66.5,45.7
2004,10,20,66.7,49.2
2004,10,21,62.5,53.1
2004,10,22,62.5,46.3
2004,10,23,62.5,45.6
2004,10,24,63.4,49.1
2004,10,25,63.9,38
2004,10,26,63.3,44.4
2004,10,27,60.7,48.7
2004,10,28,60.2,59.1
2004,10,29,60.3,50.4
2004,10,30,61,42.4
2004,10,31,62,41.3
2004,11,1,63.7,37.6
2004,11,2,62.3,34.2
2004,11,3,61.1,45
2004,11,4,62.4,42.7
2004,11,5,58.1,47.2
2004,11,6,59.4,54.7
2004,11,7,60.4,44.5
2004,11,8,60.5,44.8
2004,11,9,61.5,47.3
2004,11,10,60.6,46.2
2004,11,11,61.6,34.7
2004,11,12,62,31.6
2004,11,13,61.2,34.9
2004,11,14,62.2,36.9
2004,11,15,65.7,37.5
2004,11,16,64,36.5
2004,11,17,62,52.2
2004,11,18,62.5,42.2
2004,11,19,59.9,37.6
2004,11,20,62.4,30.5
2004,11,21,58.9,29.8
2004,11,22,52.6,33.8
2004,11,23,55.5,30.6
2004,11,24,57.6,30.3
2004,11,25,58.8,40.7
2004,11,26,60.8,41.6
2004,11,27,59.2,29.8
2004,11,28,59.1,25
2004,11,29,53.5,18.8
2004,11,30,52.1,24.1
2004,12,1,51.6,29.9
2004,12,2,52.1,31.4
2004,12,3,54.3,39.7
2004,12,4,53.6,41.4
2004,12,5,53.6,31.2
2004,12,6,53.9,32.5
2004,12,7,54.8,28.2
2004,12,8,57.1,39.2
2004,12,9,58.7,40.7
2004,12,10,60.7,40.7
2004,12,11,59.8,43
2004,12,12,56,38.6
2004,12,13,58.6,28
2004,12,14,58.7,26.3
2004,12,15,57.9,40.1
2004,12,16,60,39.9
2004,12,17,64.8,37.6
2004,12,18,61.9,40.5
2004,12,19,62.5,31
2004,12,20,60,42.2
2004,12,21,59.7,20.2
2004,12,22,57.4,8.8
2004,12,23,56.2,2.6
2004,12,24,57.6,15
2004,12,25,54.5,40
2004,12,26,55,27.6
2004,12,27,58.3,25.1
2004,12,28,61.3,30.4
2004,12,29,60.3,35.3
2004,12,30,57.4,41.7
2004,12,31,55.8,19.6
2005,1,1,53.2,14
2005,1,2,52.5,7.2
2005,1,3,55.4,12.1
2005,1,4,51.9,6.3
2005,1,5,52.2,-1.8
2005,1,6,52.1,-2.9
2005,1,7,53.6,17.2
2005,1,8,57.5,14.9
2005,1,9,61.3,17.2
2005,1,10,61.2,10.8
2005,1,11,59.8,18.1
2005,1,12,56,23.9
2005,1,13,54.7,3.4
2005,1,14,56.4,-3.9
2005,1,15,56.5,-0.8
2005,1,16,59.1,-3
2005,1,17,62.5,12
2005,1,18,64.3,32
2005,1,19,68.8,45.2
2005,1,20,65.9,46
2005,1,21,62.3,42
2005,1,22,57.8,17.1
2005,1,23,59.2,38
2005,1,24,61.6,50
2005,1,25,61.3,47.5
2005,1,26,61.3,34.2
2005,1,27,60.8,29.6
2005,1,28,57.5,37.9
2005,1,29,58.1,32.9
2005,1,30,54.8,30.8
2005,1,31,56.4,35.7
2005,2,1,58.1,32.1
2005,2,2,62,38.8
2005,2,3,64.9,45.2
2005,2,4,63,48.3
2005,2,5,60.1,46.8
2005,2,6,58.8,29.3
2005,2,7,57,17.2
2005,2,8,58.1,8.3
2005,2,9,59.2,19.7
2005,2,10,61.2,28.8
2005,2,11,60.6,37.3
2005,2,12,57.8,39.8
2005,2,13,59.8,48.3
2005,2,14,59.4,38.7
2005,2,15,58,32.6
2005,2,16,59.1,23.6
2005,2,17,61,27.9
2005,2,18,60.1,27.2
2005,2,19,61,29.2
2005,2,20,59.8,24.5
2005,2,21,60.3,26
2005,2,22,59.6,31.1
2005,2,23,57.4,34
2005,2,24,57.2,31.6
2005,2,25,58.3,41.3
2005,2,26,60,42
2005,2,27,59.7,39.3
2005,2,28,59.2,27.1
2005,3,1,61.6,29.6
2005,3,2,60.7,43.7
2005,3,3,60,42.3
2005,3,4,59.2,45
2005,3,5,57.1,44.1
2005,3,6,60,49.5
2005,3,7,60.4,40.1
2005,3,8,60.2,37.8
2005,3,9,59.1,41.2
2005,3,10,59.7,47.2
2005,3,11,59.3,45.3
2005,3,12,59.9,48.8
2005,3,13,60.4,32.6
2005,3,14,59.5,26.6
2005,3,15,61.2,25.8
2005,3,16,62,32.6
2005,3,17,62.2,33.1
2005,3,18,61.5,28.1
2005,3,19,59.3,25.2
2005,3,20,62.3,36.4
2005,3,21,61.2,35.5
2005,3,22,61.1,31.2
2005,3,23,60.4,36.2
2005,3,24,58.7,34.4
2005,3,25,57.5,20.7
2005,3,26,59.4,30.2
2005,3,27,63.4,43.2
2005,3,28,61.7,55.3
2005,3,29,59.7,57.9
2005,3,30,60.7,44.1
2005,3,31,64.7,43.9
2005,4,1,65.9,39.1
2005,4,2,67.1,52.4
2005,4,3,62.7,53.9
2005,4,4,60,59.5
2005,4,5,61.1,53.4
2005,4,6,67.5,51.1
2005,4,7,63.8,54.1
2005,4,8,59.9,62.5
2005,4,9,59.1,55.5
2005,4,10,59.5,46.3
2005,4,11,61.9,42.1
2005,4,12,62.2,44.1
2005,4,13,60.7,46.3
2005,4,14,59.2,55.8
2005,4,15,60.9,50.9
2005,4,16,62.1,49.7
2005,4,17,61.3,62.4
2005,4,18,59.2,64.9
2005,4,19,57.8,54.3
2005,4,20,58.3,39.7
2005,4,21,61.3,40.9
2005,4,22,61.9,47.2
2005,4,23,58.8,42.8
2005,4,24,61,47.1
2005,4,25,60.5,50
2005,4,26,60.8,44.8
2005,4,27,61.6,37
2005,4,28,61.7,33.3
2005,4,29,62.5,33.4
2005,4,30,62,33.3
2005,5,1,62.9,33.8
2005,5,2,63.2,35.3
2005,5,3,63.5,38.3
2005,5,4,63,49.8
2005,5,5,62.8,57.4
2005,5,6,63.6,60.8
2005,5,7,63.1,61.7
2005,5,8,61.9,52.9
2005,5,9,63.9,52.9
2005,5,10,63.5,50.4
2005,5,11,63.4,41.4
2005,5,12,66,33.7
2005,5,13,68.1,39.4
2005,5,14,68.5,47.5
2005,5,15,66.6,50.2
2005,5,16,63.9,61.8
2005,5,17,64.6,64
2005,5,18,65.7,61
2005,5,19,67,65.8
2005,5,20,69,70.8
2005,5,21,69.3,69.7
2005,5,22,65.1,63.5
2005,5,23,63.3,63.9
2005,5,24,63.8,60.7
2005,5,25,66,54.4
2005,5,26,66.4,53.3
2005,5,27,64,54.6
2005,5,28,64.4,55.9
2005,5,29,65.1,51.3
2005,5,30,64.9,49.8
2005,5,31,65.2,50.5
2005,6,1,64.1,57.2
2005,6,2,64.7,59.3
2005,6,3,65.2,59.9
2005,6,4,65,61.5
2005,6,5,64.6,62.4
2005,6,6,65.3,66.9
2005,6,7,64.8,65.8
2005,6,8,65.6,58.9
2005,6,9,64.8,56.2
2005,6,10,64.5,56.2
2005,6,11,64.1,60.4
2005,6,12,64.2,58.4
2005,6,13,65.2,57.9
2005,6,14,65.8,61.4
2005,6,15,64.7,64.2
2005,6,16,64.1,69.7
2005,6,17,66.4,69.6
2005,6,18,66.8,76.2
2005,6,19,65.8,75.9
2005,6,20,67.2,76.2
2005,6,21,68.8,77.6
2005,6,22,69,77.1
2005,6,23,67.2,79.4
2005,6,24,65.3,69.9
2005,6,25,65.7,71.4
2005,6,26,65.6,76.4
2005,6,27,65.3,68.3
